FILE	FLAG	POST	VALUE	SOURCE	DESTINATION
Holy-Bible---Ajiya---Ajiya-Bible				https://ebible.org/Scriptures/idc_vpl.zip	Holy-Bible---Ajiya---Ajiya-Bible---Source-Edition.VPL.zip
Holy-Bible---Alaba-Kabeena---Alaba-Kabeena-Bible				https://ebible.org/epub/alw.epub	Holy-Bible---Alaba-Kabeena---Alaba-Kabeena-Bible---Source-Edition.epub
Holy-Bible---Alaba-Kabeena---Alaba-Kabeena-Bible				https://ebible.org/pdf/alw/alw_prt.pdf	Holy-Bible---Alaba-Kabeena---Alaba-Kabeena-Bible---Source-Edition.pdf
Holy-Bible---Alaba-Kabeena---Alaba-Kabeena-Bible				https://ebible.org/sword/zip/alw2025eb.zip	Holy-Bible---Alaba-Kabeena---Alaba-Kabeena-Bible---Source-Edition.SWORD.zip
Holy-Bible---Alaba-Kabeena---Alaba-Kabeena-Bible				https://ebible.org/Scriptures/alw_vpl.zip	Holy-Bible---Alaba-Kabeena---Alaba-Kabeena-Bible---Source-Edition.VPL.zip
Holy-Bible---Amo---Amo-Bible				https://ebible.org/epub/amo.epub	Holy-Bible---Amo---Amo-Bible---Source-Edition.epub
Holy-Bible---Amo---Amo-Bible				https://ebible.org/pdf/amo/amo_all.pdf	Holy-Bible---Amo---Amo-Bible---Source-Edition.pdf
Holy-Bible---Amo---Amo-Bible				https://ebible.org/sword/zip/amo2020eb.zip	Holy-Bible---Amo---Amo-Bible---Source-Edition.SWORD.zip
Holy-Bible---Amo---Amo-Bible				https://ebible.org/Scriptures/amo_vpl.zip	Holy-Bible---Amo---Amo-Bible---Source-Edition.VPL.zip
Holy-Bible---Apal---Apali-Bible				https://ebible.org/epub/ena.epub	Holy-Bible---Apal---Apali-Bible---Source-Edition.epub
Holy-Bible---Apal---Apali-Bible				https://ebible.org/pdf/ena/ena_prt.pdf	Holy-Bible---Apal---Apali-Bible---Source-Edition.pdf
Holy-Bible---Apal---Apali-Bible				https://ebible.org/sword/zip/ena2022eb.zip	Holy-Bible---Apal---Apali-Bible---Source-Edition.SWORD.zip
Holy-Bible---Apal---Apali-Bible				https://ebible.org/Scriptures/ena_vpl.zip	Holy-Bible---Apal---Apali-Bible---Source-Edition.VPL.zip
Holy-Bible---Arabic---Arabic-Van-Dyck-Bible				https://ebible.org/epub/arb-vd.epub	Holy-Bible---Arabic---Arabic-Van-Dyck-Bible---Source-Edition.epub
Holy-Bible---Arabic---Arabic-Van-Dyck-Bible				https://ebible.org/pdf/arb-vd/arb-vd_all.pdf	Holy-Bible---Arabic---Arabic-Van-Dyck-Bible---Source-Edition.pdf
Holy-Bible---Arabic---Arabic-Van-Dyck-Bible				https://ebible.org/sword/zip/arbVDeb.zip	Holy-Bible---Arabic---Arabic-Van-Dyck-Bible---Source-Edition.SWORD.zip
Holy-Bible---Arabic---Arabic-Van-Dyck-Bible				https://ebible.org/Scriptures/arb-vd_vpl.zip	Holy-Bible---Arabic---Arabic-Van-Dyck-Bible---Source-Edition.VPL.zip
Holy-Bible---Arabic---New-Arabic-Bible				https://ebible.org/epub/arbnav.epub	Holy-Bible---Arabic---New-Arabic-Bible---Source-Edition.epub
Holy-Bible---Arabic---New-Arabic-Bible				https://ebible.org/pdf/arbnav/arbnav_all.pdf	Holy-Bible---Arabic---New-Arabic-Bible---Source-Edition.pdf
Holy-Bible---Arabic---New-Arabic-Bible				https://ebible.org/sword/zip/arbnav2012eb.zip	Holy-Bible---Arabic---New-Arabic-Bible---Source-Edition.SWORD.zip
Holy-Bible---Arabic---New-Arabic-Bible				https://ebible.org/Scriptures/arbnav_vpl.zip	Holy-Bible---Arabic---New-Arabic-Bible---Source-Edition.VPL.zip
Holy-Bible---Aramaic---Syriac-Peshitta	SWORD			https://crosswire.org/ftpmirror/pub/sword/packages/rawzip/Peshitta.zip	Holy-Bible---Aramaic---Syriac-Peshitta---Source-Edition.SWORD.zip
Holy-Bible---Arapaho---Arapaho-Luke				https://ebible.org/epub/arp.epub	Holy-Bible---Arapaho---Arapaho-Luke---Source-Edition.epub
Holy-Bible---Arapaho---Arapaho-Luke				https://ebible.org/pdf/arp/arp_all.pdf	Holy-Bible---Arapaho---Arapaho-Luke---Source-Edition.pdf
Holy-Bible---Arapaho---Arapaho-Luke				https://ebible.org/sword/zip/arp1903eb.zip	Holy-Bible---Arapaho---Arapaho-Luke---Source-Edition.SWORD.zip
Holy-Bible---Arapaho---Arapaho-Luke				https://ebible.org/Scriptures/arp_vpl.zip	Holy-Bible---Arapaho---Arapaho-Luke---Source-Edition.VPL.zip
Holy-Bible---Armenian---Armenian-Bible-Eastern	SWORD			https://crosswire.org/ftpmirror/pub/sword/packages/rawzip/ArmEastern.zip	Holy-Bible---Armenian---Armenian-Bible-Eastern---Source-Edition.SWORD.zip
Holy-Bible---Armenian---Armenian-Bible-Western	SWORD			https://crosswire.org/ftpmirror/pub/sword/packages/rawzip/ArmWestern.zip	Holy-Bible---Armenian---Armenian-Bible-Western---Source-Edition.SWORD.zip
Holy-Bible---Aruamu---Aruamu-Bible				https://ebible.org/epub/msy2020.epub	Holy-Bible---Aruamu---Aruamu-Bible---Source-Edition.epub
Holy-Bible---Aruamu---Aruamu-Bible				https://ebible.org/pdf/msy2020/msy2020_prt.pdf	Holy-Bible---Aruamu---Aruamu-Bible---Source-Edition.pdf
Holy-Bible---Aruamu---Aruamu-Bible				https://ebible.org/sword/zip/msy2020eb.zip	Holy-Bible---Aruamu---Aruamu-Bible---Source-Edition.SWORD.zip
Holy-Bible---Aruamu---Aruamu-Bible				https://ebible.org/Scriptures/msy2020_vpl.zip	Holy-Bible---Aruamu---Aruamu-Bible---Source-Edition.VPL.zip
Holy-Bible---Arumanisht---Aromanian-Bible				https://ebible.org/epub/rup.epub	Holy-Bible---Arumanisht---Aromanian-Bible---Source-Edition.epub
Holy-Bible---Arumanisht---Aromanian-Bible				https://ebible.org/pdf/rup/rup_prt.pdf	Holy-Bible---Arumanisht---Aromanian-Bible---Source-Edition.pdf
Holy-Bible---Arumanisht---Aromanian-Bible				https://ebible.org/sword/zip/rup2024eb.zip	Holy-Bible---Arumanisht---Aromanian-Bible---Source-Edition.SWORD.zip
Holy-Bible---Arumanisht---Aromanian-Bible				https://ebible.org/Scriptures/rup_vpl.zip	Holy-Bible---Arumanisht---Aromanian-Bible---Source-Edition.VPL.zip
Holy-Bible---Assamese---Assamese-Bible				https://ebible.org/epub/asmfb.epub	Holy-Bible---Assamese---Assamese-Bible---Source-Edition.epub
Holy-Bible---Assamese---Assamese-Bible				https://ebible.org/pdf/asmfb/asmfb_all.pdf	Holy-Bible---Assamese---Assamese-Bible---Source-Edition.pdf
Holy-Bible---Assamese---Assamese-Bible				https://ebible.org/sword/zip/asmfb2017eb.zip	Holy-Bible---Assamese---Assamese-Bible---Source-Edition.SWORD.zip
Holy-Bible---Assamese---Assamese-Bible				https://ebible.org/Scriptures/asmfb_vpl.zip	Holy-Bible---Assamese---Assamese-Bible---Source-Edition.VPL.zip
Holy-Bible---Ayta-Ambala---Ayta-Ambala-Bible				https://ebible.org/epub/abc.epub	Holy-Bible---Ayta-Ambala---Ayta-Ambala-Bible---Source-Edition.epub
Holy-Bible---Ayta-Ambala---Ayta-Ambala-Bible				https://ebible.org/pdf/abc/abc_prt.pdf	Holy-Bible---Ayta-Ambala---Ayta-Ambala-Bible---Source-Edition.pdf
Holy-Bible---Ayta-Ambala---Ayta-Ambala-Bible				https://ebible.org/sword/zip/abc2024eb.zip	Holy-Bible---Ayta-Ambala---Ayta-Ambala-Bible---Source-Edition.SWORD.zip
Holy-Bible---Ayta-Ambala---Ayta-Ambala-Bible				https://ebible.org/Scriptures/abc_vpl.zip	Holy-Bible---Ayta-Ambala---Ayta-Ambala-Bible---Source-Edition.VPL.zip
Holy-Bible---Azerbaijani---Azerbaijani-Bible				https://ebible.org/epub/azb.epub	Holy-Bible---Azerbaijani---Azerbaijani-Bible---Source-Edition.epub
Holy-Bible---Azerbaijani---Azerbaijani-Bible				https://ebible.org/pdf/azb/azb_all.pdf	Holy-Bible---Azerbaijani---Azerbaijani-Bible---Source-Edition.pdf
Holy-Bible---Azerbaijani---Azerbaijani-Bible				https://ebible.org/sword/zip/azb2008eb.zip	Holy-Bible---Azerbaijani---Azerbaijani-Bible---Source-Edition.SWORD.zip
Holy-Bible---Azerbaijani---Azerbaijani-Bible				https://ebible.org/Scriptures/azb_vpl.zip	Holy-Bible---Azerbaijani---Azerbaijani-Bible---Source-Edition.VPL.zip
Holy-Bible---Baga-Sitemu---Baga-Sitemu-Bible				https://ebible.org/epub/bsp.epub	Holy-Bible---Baga-Sitemu---Baga-Sitemu-Bible---Source-Edition.epub
Holy-Bible---Baga-Sitemu---Baga-Sitemu-Bible				https://ebible.org/pdf/bsp/bsp_prt.pdf	Holy-Bible---Baga-Sitemu---Baga-Sitemu-Bible---Source-Edition.pdf
Holy-Bible---Baga-Sitemu---Baga-Sitemu-Bible				https://ebible.org/sword/zip/bsp2015eb.zip	Holy-Bible---Baga-Sitemu---Baga-Sitemu-Bible---Source-Edition.SWORD.zip
Holy-Bible---Baga-Sitemu---Baga-Sitemu-Bible				https://ebible.org/Scriptures/bsp_vpl.zip	Holy-Bible---Baga-Sitemu---Baga-Sitemu-Bible---Source-Edition.VPL.zip
Holy-Bible---Baiso---Basio-Bible				https://ebible.org/epub/bswe.epub	Holy-Bible---Baiso---Basio-Bible---Source-Edition.epub
Holy-Bible---Baiso---Basio-Bible				https://ebible.org/pdf/bswe/bswe_prt.pdf	Holy-Bible---Baiso---Basio-Bible---Source-Edition.pdf
Holy-Bible---Baiso---Basio-Bible				https://ebible.org/sword/zip/bswe2024eb.zip	Holy-Bible---Baiso---Basio-Bible---Source-Edition.SWORD.zip
Holy-Bible---Baiso---Basio-Bible				https://ebible.org/Scriptures/bswe_vpl.zip	Holy-Bible---Baiso---Basio-Bible---Source-Edition.VPL.zip
Holy-Bible---Bangwinji---Bangwinji-Bible				https://ebible.org/epub/bsj.epub	Holy-Bible---Bangwinji---Bangwinji-Bible---Source-Edition.epub
Holy-Bible---Bangwinji---Bangwinji-Bible				https://ebible.org/pdf/bsj/bsj_all.pdf	Holy-Bible---Bangwinji---Bangwinji-Bible---Source-Edition.pdf
Holy-Bible---Bangwinji---Bangwinji-Bible				https://ebible.org/sword/zip/bsj2020eb.zip	Holy-Bible---Bangwinji---Bangwinji-Bible---Source-Edition.SWORD.zip
Holy-Bible---Bangwinji---Bangwinji-Bible				https://ebible.org/Scriptures/bsj_vpl.zip	Holy-Bible---Bangwinji---Bangwinji-Bible---Source-Edition.VPL.zip
Holy-Bible---Bareli-Palya---Palya-Bareli-Bible				https://ebible.org/epub/bpx.epub	Holy-Bible---Bareli-Palya---Palya-Bareli-Bible---Source-Edition.epub
Holy-Bible---Bareli-Palya---Palya-Bareli-Bible				https://ebible.org/pdf/bpx/bpx_all.pdf	Holy-Bible---Bareli-Palya---Palya-Bareli-Bible---Source-Edition.pdf
Holy-Bible---Bareli-Palya---Palya-Bareli-Bible				https://ebible.org/sword/zip/bpx2020eb.zip	Holy-Bible---Bareli-Palya---Palya-Bareli-Bible---Source-Edition.SWORD.zip
Holy-Bible---Bareli-Palya---Palya-Bareli-Bible				https://ebible.org/Scriptures/bpx_vpl.zip	Holy-Bible---Bareli-Palya---Palya-Bareli-Bible---Source-Edition.VPL.zip
Holy-Bible---Basa-Gurmana---Basa-Gurmana-Bible				https://ebible.org/epub/buj.epub	Holy-Bible---Basa-Gurmana---Basa-Gurmana-Bible---Source-Edition.epub
Holy-Bible---Basa-Gurmana---Basa-Gurmana-Bible				https://ebible.org/pdf/buj/buj_prt.pdf	Holy-Bible---Basa-Gurmana---Basa-Gurmana-Bible---Source-Edition.pdf
Holy-Bible---Basa-Gurmana---Basa-Gurmana-Bible				https://ebible.org/sword/zip/buj2025eb.zip	Holy-Bible---Basa-Gurmana---Basa-Gurmana-Bible---Source-Edition.SWORD.zip
Holy-Bible---Basa-Gurmana---Basa-Gurmana-Bible				https://ebible.org/Scriptures/buj_vpl.zip	Holy-Bible---Basa-Gurmana---Basa-Gurmana-Bible---Source-Edition.VPL.zip
Holy-Bible---Basque---Basque-NT	SWORD			https://crosswire.org/ftpmirror/pub/sword/packages/rawzip/BasHautin.zip	Holy-Bible---Basque---Basque-NT---Source-Edition.SWORD.zip
Holy-Bible---Beami---Bedamuni-Bible				https://ebible.org/epub/beo.epub	Holy-Bible---Beami---Bedamuni-Bible---Source-Edition.epub
Holy-Bible---Beami---Bedamuni-Bible				https://ebible.org/pdf/beo/beo_all.pdf	Holy-Bible---Beami---Bedamuni-Bible---Source-Edition.pdf
Holy-Bible---Beami---Bedamuni-Bible				https://ebible.org/sword/zip/beo2001eb.zip	Holy-Bible---Beami---Bedamuni-Bible---Source-Edition.SWORD.zip
Holy-Bible---Beami---Bedamuni-Bible				https://ebible.org/Scriptures/beo_vpl.zip	Holy-Bible---Beami---Bedamuni-Bible---Source-Edition.VPL.zip
Holy-Bible---Beaver---Beaver-Mark				https://ebible.org/epub/bea.epub	Holy-Bible---Beaver---Beaver-Mark---Source-Edition.epub
Holy-Bible---Beaver---Beaver-Mark				https://ebible.org/pdf/bea/bea_all.pdf	Holy-Bible---Beaver---Beaver-Mark---Source-Edition.pdf
Holy-Bible---Beaver---Beaver-Mark				https://ebible.org/sword/zip/bea1886eb.zip	Holy-Bible---Beaver---Beaver-Mark---Source-Edition.SWORD.zip
Holy-Bible---Beaver---Beaver-Mark				https://ebible.org/Scriptures/bea_vpl.zip	Holy-Bible---Beaver---Beaver-Mark---Source-Edition.VPL.zip
Holy-Bible---Bekwel---Bekwel-Bible				https://ebible.org/epub/bkw.epub	Holy-Bible---Bekwel---Bekwel-Bible---Source-Edition.epub
Holy-Bible---Bekwel---Bekwel-Bible				https://ebible.org/pdf/bkw/bkw_prt.pdf	Holy-Bible---Bekwel---Bekwel-Bible---Source-Edition.pdf
Holy-Bible---Bekwel---Bekwel-Bible				https://ebible.org/sword/zip/bkw2024eb.zip	Holy-Bible---Bekwel---Bekwel-Bible---Source-Edition.SWORD.zip
Holy-Bible---Bekwel---Bekwel-Bible				https://ebible.org/Scriptures/bkw_vpl.zip	Holy-Bible---Bekwel---Bekwel-Bible---Source-Edition.VPL.zip
Holy-Bible---Bengali---Bengali-Bible				https://ebible.org/epub/benirv.epub	Holy-Bible---Bengali---Bengali-Bible---Source-Edition.epub
Holy-Bible---Bengali---Bengali-Bible				https://ebible.org/pdf/benirv/benirv_all.pdf	Holy-Bible---Bengali---Bengali-Bible---Source-Edition.pdf
Holy-Bible---Bengali---Bengali-Bible				https://ebible.org/sword/zip/benirv2019eb.zip	Holy-Bible---Bengali---Bengali-Bible---Source-Edition.SWORD.zip
Holy-Bible---Bengali---Bengali-Bible				https://ebible.org/Scriptures/benirv_vpl.zip	Holy-Bible---Bengali---Bengali-Bible---Source-Edition.VPL.zip
Holy-Bible---Bengali---Contemporary				https://ebible.org/epub/benobcv.epub	Holy-Bible---Bengali---Contemporary---Source-Edition.epub
Holy-Bible---Bengali---Contemporary				https://ebible.org/pdf/benobcv/benobcv_all.pdf	Holy-Bible---Bengali---Contemporary---Source-Edition.pdf
Holy-Bible---Bengali---Contemporary				https://ebible.org/sword/zip/benobcv2019eb.zip	Holy-Bible---Bengali---Contemporary---Source-Edition.SWORD.zip
Holy-Bible---Bengali---Contemporary				https://ebible.org/Scriptures/benobcv_vpl.zip	Holy-Bible---Bengali---Contemporary---Source-Edition.VPL.zip
Holy-Bible---Bhadrawahi---Bhadrawahi-Bible				https://ebible.org/epub/bhd.epub	Holy-Bible---Bhadrawahi---Bhadrawahi-Bible---Source-Edition.epub
Holy-Bible---Bhadrawahi---Bhadrawahi-Bible				https://ebible.org/pdf/bhd/bhd_all.pdf	Holy-Bible---Bhadrawahi---Bhadrawahi-Bible---Source-Edition.pdf
Holy-Bible---Bhadrawahi---Bhadrawahi-Bible				https://ebible.org/sword/zip/bhd2020eb.zip	Holy-Bible---Bhadrawahi---Bhadrawahi-Bible---Source-Edition.SWORD.zip
Holy-Bible---Bhadrawahi---Bhadrawahi-Bible				https://ebible.org/Scriptures/bhd_vpl.zip	Holy-Bible---Bhadrawahi---Bhadrawahi-Bible---Source-Edition.VPL.zip
Holy-Bible---Bhattiyali---Bhattiyali-Bible				https://ebible.org/epub/bht.epub	Holy-Bible---Bhattiyali---Bhattiyali-Bible---Source-Edition.epub
Holy-Bible---Bhattiyali---Bhattiyali-Bible				https://ebible.org/pdf/bht/bht_all.pdf	Holy-Bible---Bhattiyali---Bhattiyali-Bible---Source-Edition.pdf
Holy-Bible---Bhattiyali---Bhattiyali-Bible				https://ebible.org/sword/zip/bht2022eb.zip	Holy-Bible---Bhattiyali---Bhattiyali-Bible---Source-Edition.SWORD.zip
Holy-Bible---Bhattiyali---Bhattiyali-Bible				https://ebible.org/Scriptures/bht_vpl.zip	Holy-Bible---Bhattiyali---Bhattiyali-Bible---Source-Edition.VPL.zip
Holy-Bible---Bhilali---Bhilali-Bible				https://ebible.org/epub/bhi.epub	Holy-Bible---Bhilali---Bhilali-Bible---Source-Edition.epub
Holy-Bible---Bhilali---Bhilali-Bible				https://ebible.org/pdf/bhi/bhi_prt.pdf	Holy-Bible---Bhilali---Bhilali-Bible---Source-Edition.pdf
Holy-Bible---Bhilali---Bhilali-Bible				https://ebible.org/sword/zip/bhi2024eb.zip	Holy-Bible---Bhilali---Bhilali-Bible---Source-Edition.SWORD.zip
Holy-Bible---Bhilali---Bhilali-Bible				https://ebible.org/Scriptures/bhi_vpl.zip	Holy-Bible---Bhilali---Bhilali-Bible---Source-Edition.VPL.zip
Holy-Bible---Blackfoot---Matthew				https://ebible.org/epub/bla.epub	Holy-Bible---Blackfoot---Matthew---Source-Edition.epub
Holy-Bible---Blackfoot---Matthew				https://ebible.org/pdf/bla/bla_all.pdf	Holy-Bible---Blackfoot---Matthew---Source-Edition.pdf
Holy-Bible---Blackfoot---Matthew				https://ebible.org/sword/zip/bla1890eb.zip	Holy-Bible---Blackfoot---Matthew---Source-Edition.SWORD.zip
Holy-Bible---Blackfoot---Matthew				https://ebible.org/Scriptures/bla_vpl.zip	Holy-Bible---Blackfoot---Matthew---Source-Edition.VPL.zip
Holy-Bible---Bodo-Parja---BOPO-Bible				https://ebible.org/epub/bdv.epub	Holy-Bible---Bodo-Parja---BOPO-Bible---Source-Edition.epub
Holy-Bible---Bodo-Parja---BOPO-Bible				https://ebible.org/pdf/bdv/bdv_all.pdf	Holy-Bible---Bodo-Parja---BOPO-Bible---Source-Edition.pdf
Holy-Bible---Bodo-Parja---BOPO-Bible				https://ebible.org/sword/zip/bdv2020eb.zip	Holy-Bible---Bodo-Parja---BOPO-Bible---Source-Edition.SWORD.zip
Holy-Bible---Bodo-Parja---BOPO-Bible				https://ebible.org/Scriptures/bdv_vpl.zip	Holy-Bible---Bodo-Parja---BOPO-Bible---Source-Edition.VPL.zip
Holy-Bible---Boga---Boga-Bible				https://ebible.org/epub/bvw.epub	Holy-Bible---Boga---Boga-Bible---Source-Edition.epub
Holy-Bible---Boga---Boga-Bible				https://ebible.org/pdf/bvw/bvw_prt.pdf	Holy-Bible---Boga---Boga-Bible---Source-Edition.pdf
Holy-Bible---Boga---Boga-Bible				https://ebible.org/sword/zip/bvw2023eb.zip	Holy-Bible---Boga---Boga-Bible---Source-Edition.SWORD.zip
Holy-Bible---Boga---Boga-Bible				https://ebible.org/Scriptures/bvw_vpl.zip	Holy-Bible---Boga---Boga-Bible---Source-Edition.VPL.zip
Holy-Bible---Bondei---Bondei-Bible				https://ebible.org/epub/bou.epub	Holy-Bible---Bondei---Bondei-Bible---Source-Edition.epub
Holy-Bible---Bondei---Bondei-Bible				https://ebible.org/pdf/bou/bou_prt.pdf	Holy-Bible---Bondei---Bondei-Bible---Source-Edition.pdf
Holy-Bible---Bondei---Bondei-Bible				https://ebible.org/sword/zip/bou2025eb.zip	Holy-Bible---Bondei---Bondei-Bible---Source-Edition.SWORD.zip
Holy-Bible---Bondei---Bondei-Bible				https://ebible.org/Scriptures/bou_vpl.zip	Holy-Bible---Bondei---Bondei-Bible---Source-Edition.VPL.zip
Holy-Bible---Borna---Borna-Latin-Bible				https://ebible.org/epub/bwo.epub	Holy-Bible---Borna---Borna-Latin-Bible---Source-Edition.epub
Holy-Bible---Borna---Borna-Latin-Bible				https://ebible.org/pdf/bwo/bwo_all.pdf	Holy-Bible---Borna---Borna-Latin-Bible---Source-Edition.pdf
Holy-Bible---Borna---Borna-Latin-Bible				https://ebible.org/sword/zip/bwo2018eb.zip	Holy-Bible---Borna---Borna-Latin-Bible---Source-Edition.SWORD.zip
Holy-Bible---Borna---Borna-Latin-Bible				https://ebible.org/Scriptures/bwo_vpl.zip	Holy-Bible---Borna---Borna-Latin-Bible---Source-Edition.VPL.zip
Holy-Bible---Breton---Breton-Gospels				https://ebible.org/epub/breBRG.epub	Holy-Bible---Breton---Breton-Gospels---Source-Edition.epub
Holy-Bible---Breton---Breton-Gospels				https://ebible.org/pdf/breBRG/breBRG_all.pdf	Holy-Bible---Breton---Breton-Gospels---Source-Edition.pdf
Holy-Bible---Breton---Breton-Gospels				https://ebible.org/sword/zip/breBRG1827eb.zip	Holy-Bible---Breton---Breton-Gospels---Source-Edition.SWORD.zip
Holy-Bible---Breton---Breton-Gospels				https://ebible.org/Scriptures/breBRG_vpl.zip	Holy-Bible---Breton---Breton-Gospels---Source-Edition.VPL.zip
Holy-Bible---Bu---Bauchi-Bu-Bible				https://ebible.org/epub/zbu.epub	Holy-Bible---Bu---Bauchi-Bu-Bible---Source-Edition.epub
Holy-Bible---Bu---Bauchi-Bu-Bible				https://ebible.org/pdf/zbu/zbu_prt.pdf	Holy-Bible---Bu---Bauchi-Bu-Bible---Source-Edition.pdf
Holy-Bible---Bu---Bauchi-Bu-Bible				https://ebible.org/sword/zip/zbu2025eb.zip	Holy-Bible---Bu---Bauchi-Bu-Bible---Source-Edition.SWORD.zip
Holy-Bible---Bu---Bauchi-Bu-Bible				https://ebible.org/Scriptures/zbu_vpl.zip	Holy-Bible---Bu---Bauchi-Bu-Bible---Source-Edition.VPL.zip
Holy-Bible---Bu---Bu-Bible				https://ebible.org/epub/jid.epub	Holy-Bible---Bu---Bu-Bible---Source-Edition.epub
Holy-Bible---Bu---Bu-Bible				https://ebible.org/pdf/jid/jid_all.pdf	Holy-Bible---Bu---Bu-Bible---Source-Edition.pdf
Holy-Bible---Bu---Bu-Bible				https://ebible.org/sword/zip/jid2020eb.zip	Holy-Bible---Bu---Bu-Bible---Source-Edition.SWORD.zip
Holy-Bible---Bu---Bu-Bible				https://ebible.org/Scriptures/jid_vpl.zip	Holy-Bible---Bu---Bu-Bible---Source-Edition.VPL.zip
Holy-Bible---Bugun---Bugun-Bible				https://ebible.org/epub/bgg.epub	Holy-Bible---Bugun---Bugun-Bible---Source-Edition.epub
Holy-Bible---Bugun---Bugun-Bible				https://ebible.org/pdf/bgg/bgg_prt.pdf	Holy-Bible---Bugun---Bugun-Bible---Source-Edition.pdf
Holy-Bible---Bugun---Bugun-Bible				https://ebible.org/sword/zip/bgg2023eb.zip	Holy-Bible---Bugun---Bugun-Bible---Source-Edition.SWORD.zip
Holy-Bible---Bugun---Bugun-Bible				https://ebible.org/Scriptures/bgg_vpl.zip	Holy-Bible---Bugun---Bugun-Bible---Source-Edition.VPL.zip
Holy-Bible---Bulgarian---Bulgarian-Bible				https://bible4u.net/static/bible_files/txt/BULG_txt.zip	Holy-Bible---Bulgarian---Bulgarian-Bible---Source-Edition.B4U.zip
Holy-Bible---Bulgarian---Bulgarian-Bible				https://bible4u.net/static/bible_files/pdf/BULG.pdf	Holy-Bible---Bulgarian---Bulgarian-Bible---Source-Edition.pdf
Holy-Bible---Bwile---Bwile-Bible				https://ebible.org/epub/bwc.epub	Holy-Bible---Bwile---Bwile-Bible---Source-Edition.epub
Holy-Bible---Bwile---Bwile-Bible				https://ebible.org/pdf/bwc/bwc_prt.pdf	Holy-Bible---Bwile---Bwile-Bible---Source-Edition.pdf
Holy-Bible---Bwile---Bwile-Bible				https://ebible.org/sword/zip/bwc2025eb.zip	Holy-Bible---Bwile---Bwile-Bible---Source-Edition.SWORD.zip
Holy-Bible---Bwile---Bwile-Bible				https://ebible.org/Scriptures/bwc_vpl.zip	Holy-Bible---Bwile---Bwile-Bible---Source-Edition.VPL.zip
Holy-Bible---Calo---Calo-Bible	SWORD			https://crosswire.org/ftpmirror/pub/sword/packages/rawzip/Calo.zip	Holy-Bible---Calo---Calo-Bible---Source-Edition.SWORD.zip
Holy-Bible---Cebuano---Cebuano-Bible				https://ebible.org/epub/cebulb.epub	Holy-Bible---Cebuano---Cebuano-Bible---Source-Edition.epub
Holy-Bible---Cebuano---Cebuano-Bible				https://ebible.org/pdf/cebulb/cebulb_all.pdf	Holy-Bible---Cebuano---Cebuano-Bible---Source-Edition.pdf
Holy-Bible---Cebuano---Cebuano-Bible				https://eBible.org/sword/zip/cebulb2019eb.zip	Holy-Bible---Cebuano---Cebuano-Bible---Source-Edition.SWORD.zip
Holy-Bible---Cebuano---Cebuano-Bible				https://ebible.org/Scriptures/cebulb_vpl.zip	Holy-Bible---Cebuano---Cebuano-Bible---Source-Edition.VPL.zip
Holy-Bible---Cebuano---Cebuano-Open-Bible				https://ebible.org/epub/cebocb.epub	Holy-Bible---Cebuano---Cebuano-Open-Bible---Source-Edition.epub
Holy-Bible---Cebuano---Cebuano-Open-Bible				https://ebible.org/pdf/cebocb/cebocb_prt.pdf	Holy-Bible---Cebuano---Cebuano-Open-Bible---Source-Edition.pdf
Holy-Bible---Cebuano---Cebuano-Open-Bible				https://ebible.org/sword/zip/cebocb2024eb.zip	Holy-Bible---Cebuano---Cebuano-Open-Bible---Source-Edition.SWORD.zip
Holy-Bible---Cebuano---Cebuano-Open-Bible				https://ebible.org/Scriptures/cebocb_vpl.zip	Holy-Bible---Cebuano---Cebuano-Open-Bible---Source-Edition.VPL.zip
Holy-Bible---Cebuano---Cebuano-Philippine	SWORD			https://crosswire.org/ftpmirror/pub/sword/packages/rawzip/CebPinadayag.zip	Holy-Bible---Cebuano---Cebuano-Philippine---Source-Edition.SWORD.zip
Holy-Bible---Chamorro---Chamorro-Gospels-Acts-and-Psalms				https://ebible.org/epub/cha.epub	Holy-Bible---Chamorro---Chamorro-Gospels-Acts-and-Psalms---Source-Edition.epub
Holy-Bible---Chamorro---Chamorro-Gospels-Acts-and-Psalms				https://ebible.org/pdf/cha/cha_all.pdf	Holy-Bible---Chamorro---Chamorro-Gospels-Acts-and-Psalms---Source-Edition.pdf
Holy-Bible---Chamorro---Chamorro-Gospels-Acts-and-Psalms				https://ebible.org/sword/zip/cha1908eb.zip	Holy-Bible---Chamorro---Chamorro-Gospels-Acts-and-Psalms---Source-Edition.SWORD.zip
Holy-Bible---Chamorro---Chamorro-Gospels-Acts-and-Psalms				https://ebible.org/Scriptures/cha_vpl.zip	Holy-Bible---Chamorro---Chamorro-Gospels-Acts-and-Psalms---Source-Edition.VPL.zip
Holy-Bible---Cherokee---Cherokee-New-Testament	SWORD			https://crosswire.org/ftpmirror/pub/sword/packages/rawzip/Che1860.zip	Holy-Bible---Cherokee---Cherokee-New-Testament---Source-Edition.SWORD.zip
Holy-Bible---Chhattisgarhi---Chhattisgarhi-Bible				https://ebible.org/epub/hne.epub	Holy-Bible---Chhattisgarhi---Chhattisgarhi-Bible---Source-Edition.epub
Holy-Bible---Chhattisgarhi---Chhattisgarhi-Bible				https://ebible.org/pdf/hne/hne_prt.pdf	Holy-Bible---Chhattisgarhi---Chhattisgarhi-Bible---Source-Edition.pdf
